subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2021,south,3C.3a1,0.424498,-0.21085,0.489354,-0.725607,0.423732,-0.032036,0.600456,-0.936457,0.475398,-0.689607,0.602107,-0.837341,0.551388,-1.414426,0.574435
H3N2,2022,north,3C.2a1b.1a,0.005616,-2.305475,0.000733,-0.733526,0.005472,-2.371487,0.000681,-3.039002,0.000686,-3.121158,0.00061,-3.205304,0.000539,-3.943333,0.000488
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-2.305475,0.002545,-0.672571,0.020202,-2.112926,0.003064,-2.978047,0.002532,-2.862596,0.002745,-2.739166,0.002986,-3.530263,0.002564
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-1.012728,0.036385,-0.62938,0.082778,-0.214955,0.08023,-1.642108,0.037788,-0.922235,0.075,-0.712267,0.088955,-1.470178,0.078943
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.03893,0.504805,-0.639302,0.429425,-0.069268,0.486282,-0.678232,0.519087,-0.685003,0.498159,-0.594765,0.52418,-1.218065,0.532209
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-0.635161,0.07234,-0.734626,0.101551,-0.789291,0.061572,-1.369786,0.067623,-1.479454,0.058551,-1.627099,0.048567,-2.278112,0.047963
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.142861,0.360426,-0.692304,0.322625,-0.140262,0.358826,-0.835165,0.351491,-0.787665,0.356132,-0.8306,0.32801,-1.459772,0.331085
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-0.830082,0.022766,-0.757817,0.037946,-1.713465,0.009345,-1.587899,0.020794,-2.413067,0.008803,-2.637315,0.006763,-3.277992,0.006749
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-1.235528,0.198266,-0.722402,0.338062,-1.237129,0.196963,-1.95793,0.186844,-1.952827,0.190218,-2.03102,0.160637,-2.730485,0.159978
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-2.457857,0.025955,-0.740091,0.147615,-1.061753,0.10432,-3.197948,0.024031,-1.815861,0.096951,-1.919524,0.079815,-2.657498,0.076485
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.126414,0.244884,-0.685561,0.142898,-1.642493,0.053502,-0.811974,0.239437,-2.286787,0.055494,-2.310577,0.049484,-2.940907,0.052808
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-0.250573,0.530896,-0.628283,0.371425,-0.050565,0.645215,-0.878856,0.549688,-0.712802,0.657337,-0.544815,0.710063,-1.239229,0.710729
H3N2,2023,north,3C.2a1b.1a,0.002165,-1.020196,0.001206,-0.734865,0.002077,-2.127015,0.000349,-1.755061,0.001143,-2.834592,0.000335,-2.965695,0.000275,-3.641407,0.000277
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-0.030973,0.027559,-0.724812,0.01783,-1.767815,0.004245,-0.755785,0.026391,-2.378219,0.004497,-2.570283,0.003466,-3.119164,0.003967
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-0.805756,0.059482,-0.697028,0.085867,-2.0692,0.014708,-1.502784,0.058565,-2.767707,0.014268,-2.775342,0.013224,-3.47289,0.013046
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-2.341221,0.024031,-0.594438,0.178487,-0.130145,0.191819,-2.935659,0.026217,-0.880861,0.176617,-0.535282,0.23305,-1.372841,0.199863
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.840641,0.023536,-0.731957,0.033975,-2.08416,0.005937,-1.572597,0.022378,-2.784231,0.00575,-2.912291,0.004725,-3.580097,0.004802
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.697428,0.070554,-0.659608,0.094878,-0.14497,0.10723,-1.357036,0.072115,-0.838331,0.10456,-0.730834,0.108739,-1.4499,0.104985
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-2.460393,0.001678,-0.72926,0.012269,-0.151292,0.014773,-3.189653,0.0016,-0.905473,0.013555,-0.969694,0.011873,-1.718487,0.011127
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.102762,0.791953,-0.681949,0.574618,-0.149735,0.66094,-0.784711,0.791591,-0.788838,0.680418,-0.806048,0.624648,-1.43201,0.661933
H3N2,2023,south,3C.2a1b.1a,0.00331,-2.374863,0.000728,-0.78236,0.002961,-2.066652,0.000637,-3.157223,0.000645,-2.81835,0.000611,-3.085117,0.000409,-3.758959,0.000452
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-3.127245,0.00191,-0.739653,0.017206,-0.020959,0.027436,-3.866898,0.001767,-0.794133,0.02577,-0.877126,0.020707,-1.66828,0.020357
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-0.65524,0.068522,-0.669548,0.055905,-1.879422,0.012957,-1.324788,0.068019,-2.570638,0.01321,-2.496121,0.012425,-3.215231,0.013128
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-1.428941,0.266095,-0.647209,0.481252,-0.022968,0.698216,-2.07615,0.27011,-0.745409,0.689943,-0.571547,0.71674,-1.379015,0.693228
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.638891,0.200582,-0.606786,0.171423,-1.095979,0.081682,-1.245677,0.212007,-1.786339,0.083346,-1.532415,0.0938,-2.312088,0.09328
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-2.374863,0.005272,-0.669698,0.024007,-1.865412,0.005644,-3.044561,0.005232,-2.617109,0.005416,-2.482583,0.005409,-3.3257,0.005049
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.298693,0.199515,-0.715058,0.10889,-0.584345,0.096442,-1.013751,0.189241,-1.251458,0.100721,-1.352352,0.079495,-1.963557,0.09356
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.108516,0.051221,-0.718211,0.023041,-0.958077,0.014087,-0.826727,0.04843,-1.598537,0.01511,-1.737152,0.011484,-2.29266,0.01429
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.037049,0.008354,-0.709963,0.003528,-0.901918,0.002263,-0.747011,0.007964,-1.516494,0.002491,-1.652197,0.001899,-2.171637,0.002449
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.323207,0.043314,-0.725774,0.023968,-0.842976,0.016567,-1.048981,0.040646,-1.512326,0.017263,-1.648879,0.013148,-2.248539,0.015654
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-0.277213,0.154488,-0.652847,0.08782,-1.090304,0.044068,-0.93006,0.155938,-1.755329,0.046119,-1.655673,0.044484,-2.342257,0.048553
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-3.171368,0.013054,-0.74257,0.18118,-0.075782,0.356267,-3.913938,0.012227,-0.850198,0.329592,-0.942675,0.28562,-1.707946,0.267583
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-1.110697,0.010924,-0.672477,0.020714,-0.569325,0.023182,-1.783173,0.010975,-1.28041,0.022848,-1.195265,0.023648,-1.930483,0.022831
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.178476,0.020181,-0.666167,0.01516,-0.885401,0.012291,-0.844643,0.020404,-1.538563,0.012836,-1.491518,0.012789,-2.149033,0.013345
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.17509,0.618108,-0.637811,0.476072,-0.454425,0.577296,-0.812901,0.64292,-1.107086,0.603222,-0.975631,0.653947,-1.651115,0.670202
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.454263,0.337733,-0.751709,0.306874,-3.054696,0.030965,-1.205972,0.313474,-3.734105,0.031501,-3.955555,0.023996,-4.573875,0.026039
