source,subtype,hemisphere,year,season_label,display_method,combo_type,combo,component,component_definition,method,score_column,truth_clade,pred_clade,score,correct,available_prediction,filled_from_previous_year,prediction_fill_note,n_candidate_clades,n_tied_max
FutureFlu_HA1,H1N1,north,2017,2017-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,6B.1A,6B.1,-1.386294,False,True,False,,,
FutureFlu_HA1,H1N1,north,2017,2017-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,6B.1A,6B.1,1.0,False,True,False,,,
FutureFlu_HA1,H1N1,north,2017,2017-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,6B.1A,6B.1,-2.079442,False,True,False,,,
FutureFlu_HA1,H1N1,north,2017,2017-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,6B.1A,6B.1,1.0,False,True,False,,,
FutureFlu_HA1,H1N1,north,2017,2017-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,6B.1A,6B.1,-0.693147,False,True,False,,,
FutureFlu_HA1,H1N1,north,2017,2017-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,6B.1A,6B.1,1.0,False,True,False,,,
FutureFlu_HA1,H1N1,north,2017,2017-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,6B.1A,6B.1,-1.386294,False,True,False,,,
FutureFlu_HA1,H1N1,north,2017,2017-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,6B.1A,6B.1,1.0,False,True,False,,,
EVEscape,H1N1,south,2018,2018-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,6B.1A,6B.1,1.0,False,True,False,,3.0,1.0
EVEscape,H1N1,south,2018,2018-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,6B.1A,6B.1,1.0,False,True,False,,3.0,1.0
EVEscape,H1N1,south,2018,2018-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,6B.1A,6B.1,1.0,False,True,False,,3.0,1.0
EVEscape,H1N1,south,2018,2018-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,6B.1A,6B.1A.1,1.0,False,True,False,,3.0,1.0
EVEscape,H1N1,south,2018,2018-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,6B.1A,6B.1,1.0,False,True,False,,3.0,1.0
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,6B.1A,6B.1,-0.021276,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,6B.1A,6B.1,0.983508,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,6B.1A,6B.1,-0.637079,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,6B.1A,6B.1,0.911176,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,6B.1A,6B.1,-0.658355,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,6B.1A,6B.1,0.98484,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,6B.1A,6B.1,-1.27542,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,6B.1A,6B.1,0.916922,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,6B.1A,6B.1,-1.296696,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,6B.1A,6B.1,0.985891,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,6B.1A,6B.1,-0.638342,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,6B.1A,6B.1,0.910165,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,6B.1A,6B.1,-0.659618,False,True,False,,,
FutureFlu_HA1,H1N1,south,2018,2018-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,6B.1A,6B.1,0.98465,False,True,False,,,
EVEscape,H1N1,north,2018,2018-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,6B.1A.5a,6B.1A.1,1.0,False,True,False,,5.0,1.0
EVEscape,H1N1,north,2018,2018-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,6B.1A.5a,6B.1A,1.0,False,True,False,,5.0,1.0
EVEscape,H1N1,north,2018,2018-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,6B.1A.5a,6B.1A.1,1.0,False,True,False,,5.0,1.0
EVEscape,H1N1,north,2018,2018-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,6B.1A.5a,6B.1A.1,1.0,False,True,False,,5.0,1.0
EVEscape,H1N1,north,2018,2018-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,6B.1A.5a,6B.1A.1,1.0,False,True,False,,5.0,1.0
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,6B.1A.5a,6B.1A,-0.002673,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,6B.1A.5a,6B.1A,0.920899,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,6B.1A.5a,6B.1A.1,-0.631538,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,6B.1A.5a,6B.1A,0.740688,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,6B.1A.5a,6B.1A,-0.705076,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,6B.1A.5a,6B.1A,0.917901,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,6B.1A.5a,6B.1A,-1.32111,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,6B.1A.5a,6B.1A,0.757865,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,6B.1A.5a,6B.1A,-1.323783,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,6B.1A.5a,6B.1A,0.924319,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,6B.1A.5a,6B.1A,-0.618706,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,6B.1A.5a,6B.1A,0.763619,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,6B.1A.5a,6B.1A,-0.621379,False,True,False,,,
FutureFlu_HA1,H1N1,north,2018,2018-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,6B.1A.5a,6B.1A,0.927158,False,True,False,,,
EVEscape,H1N1,south,2019,2019-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,6B.1A.5a,6B.1A.5b,1.0,False,True,False,,5.0,1.0
EVEscape,H1N1,south,2019,2019-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,6B.1A.5a,6B.1A,1.0,False,True,False,,5.0,1.0
EVEscape,H1N1,south,2019,2019-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,6B.1A.5a,6B.1A.1,1.0,False,True,False,,5.0,1.0
EVEscape,H1N1,south,2019,2019-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,6B.1A.5a,6B.1A.1,1.0,False,True,False,,5.0,1.0
EVEscape,H1N1,south,2019,2019-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,6B.1A.5a,6B.1A.1,1.0,False,True,False,,5.0,1.0
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,6B.1A.5a,6B.1A,-0.104133,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,6B.1A.5a,6B.1A,0.577104,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,6B.1A.5a,6B.1A.1,-0.640912,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,6B.1A.5a,6B.1A,0.503939,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,6B.1A.5a,6B.1A.1,-0.713918,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,6B.1A.5a,6B.1A,0.570672,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,6B.1A.5a,6B.1A.1,-1.300898,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,6B.1A.5a,6B.1A,0.514799,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,6B.1A.5a,6B.1A.1,-1.332439,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,6B.1A.5a,6B.1A,0.583624,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,6B.1A.5a,6B.1A,-0.63475,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,6B.1A.5a,6B.1A,0.524734,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,6B.1A.5a,6B.1A,-0.659596,False,True,False,,,
FutureFlu_HA1,H1N1,south,2019,2019-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,6B.1A.5a,6B.1A,0.595022,False,True,False,,,
EVEscape,H1N1,north,2019,2019-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,6B.1A.5a.1,6B.1A.5b,1.0,False,True,False,,9.0,1.0
EVEscape,H1N1,north,2019,2019-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,6B.1A.5a.1,6B.1A.6,1.0,False,True,False,,9.0,1.0
EVEscape,H1N1,north,2019,2019-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,6B.1A.5a.1,6B.1A.5b,1.0,False,True,False,,9.0,1.0
EVEscape,H1N1,north,2019,2019-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,6B.1A.5a.1,6B.1A.5b,1.0,False,True,False,,9.0,1.0
EVEscape,H1N1,north,2019,2019-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,6B.1A.5a.1,6B.1A.5b,1.0,False,True,False,,9.0,1.0
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,6B.1A.5a.1,6B.1A.6,-0.052607,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,6B.1A.5a.1,6B.1A,0.265398,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,6B.1A.5a.1,6B.1A.5b,-0.607964,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,6B.1A.5a.1,6B.1A.5a,0.2868,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,6B.1A.5a.1,6B.1A.1,-0.77872,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,6B.1A.5a.1,6B.1A.5a,0.262318,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,6B.1A.5a.1,6B.1A.5a,-1.286711,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,6B.1A.5a.1,6B.1A.5a,0.298725,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,6B.1A.5a.1,6B.1A,-1.464483,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,6B.1A.5a.1,6B.1A.5a,0.273905,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,6B.1A.5a.1,6B.1A.5a,-0.640596,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,6B.1A.5a.1,6B.1A.5a,0.287444,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,6B.1A.5a.1,6B.1A,-0.738862,False,True,False,,,
FutureFlu_HA1,H1N1,north,2019,2019-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,6B.1A.5a.1,6B.1A,0.275902,False,True,False,,,
EVEscape,H1N1,south,2020,2020-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,6B.1A.5a.2,6B.1A.5b,1.0,False,True,False,,7.0,1.0
EVEscape,H1N1,south,2020,2020-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,6B.1A.5a.2,6B.1A.1,1.0,False,True,False,,7.0,1.0
EVEscape,H1N1,south,2020,2020-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,6B.1A.5a.2,6B.1A.5b,1.0,False,True,False,,7.0,1.0
EVEscape,H1N1,south,2020,2020-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,6B.1A.5a.2,6B.1A.5b,1.0,False,True,False,,7.0,1.0
EVEscape,H1N1,south,2020,2020-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,6B.1A.5a.2,6B.1A.5b,1.0,False,True,False,,7.0,1.0
