subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,north,3C.2a1b.1a,0.002165,-0.90874,0.001554,-0.734865,0.002077,-2.127015,0.000349,-1.643605,0.001472,-2.830032,0.000342,-2.965695,0.000275,-3.61825,0.000292
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-0.013545,0.032338,-0.724812,0.01783,-1.767815,0.004245,-0.738357,0.030933,-2.359341,0.004653,-2.570283,0.003466,-3.026546,0.00448
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-1.247102,0.044115,-0.697028,0.085867,-2.0692,0.014708,-1.94413,0.043387,-2.785314,0.014234,-2.775342,0.013224,-3.50972,0.012943
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-2.063737,0.036572,-0.594438,0.178487,-0.130145,0.191819,-2.658175,0.039855,-0.872651,0.180807,-0.535282,0.23305,-1.430762,0.194145
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.875761,0.026203,-0.731957,0.033975,-2.08416,0.005937,-1.607717,0.024887,-2.785767,0.00583,-2.912291,0.004725,-3.566511,0.00501
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.763192,0.076178,-0.659608,0.094878,-0.14497,0.10723,-1.422799,0.07778,-0.84151,0.105828,-0.730834,0.108739,-1.472147,0.105686
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-1.95711,0.003201,-0.72926,0.012269,-0.151292,0.014773,-2.68637,0.003048,-0.890577,0.01397,-0.969694,0.011873,-1.705375,0.011604
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.260637,0.779839,-0.681949,0.574618,-0.149735,0.66094,-0.942586,0.778638,-0.813054,0.674336,-0.806048,0.624648,-1.45502,0.66584
H3N2,2023,south,3C.2a1b.1a,0.00331,-2.428038,0.000751,-0.78236,0.002961,-2.066652,0.000637,-3.210398,0.000667,-2.819896,0.000614,-3.085117,0.000409,-3.762219,0.000456
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-2.532755,0.003767,-0.739653,0.017206,-0.020959,0.027436,-3.272408,0.00349,-0.777231,0.026373,-0.877126,0.020707,-1.632312,0.021379
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-0.723031,0.069704,-0.669548,0.055905,-1.879422,0.012957,-1.39258,0.069268,-2.574043,0.013247,-2.496121,0.012425,-3.222038,0.01321
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-1.700187,0.220856,-0.647209,0.481252,-0.022968,0.698216,-2.347396,0.22443,-0.754279,0.688125,-0.571547,0.71674,-1.397323,0.689566
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.646112,0.216785,-0.606786,0.171423,-1.095979,0.081682,-1.252898,0.229381,-1.786719,0.083835,-1.532415,0.0938,-2.312846,0.09443
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-2.563983,0.00475,-0.669698,0.024007,-1.865412,0.005644,-3.233681,0.00472,-2.622582,0.00542,-2.482583,0.005409,-3.337256,0.005056
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.336021,0.209237,-0.715058,0.10889,-0.584345,0.096442,-1.051079,0.198676,-1.254809,0.101011,-1.352352,0.079495,-1.970089,0.094169
