subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,north,3C.2a1b.1a,0.002165,-0.707854,0.002162,-0.734865,0.002077,-2.127015,0.000349,-1.442719,0.002027,-6.130299,9e-06,-2.965695,0.000275,-3.673549,0.000269
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-0.593375,0.020606,-0.724812,0.01783,-1.767815,0.004245,-1.318187,0.019514,-3.975782,0.000666,-2.570283,0.003466,-3.163658,0.003801
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-0.704006,0.086405,-0.697028,0.085867,-2.0692,0.014708,-1.401034,0.084135,-5.842586,0.000482,-2.775342,0.013224,-3.479348,0.012983
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-0.749153,0.15494,-0.594438,0.178487,-0.130145,0.191819,-1.343591,0.167167,-2.796604,0.019024,-0.535282,0.23305,-1.284434,0.218696
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.70072,0.03552,-0.731957,0.033975,-2.08416,0.005937,-1.432677,0.033399,-5.785285,0.000209,-2.912291,0.004725,-3.613012,0.004654
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.72523,0.090036,-0.659608,0.094878,-0.14497,0.10723,-1.384838,0.091012,-1.776187,0.029944,-0.730834,0.108739,-1.456064,0.104512
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-0.717874,0.012575,-0.72926,0.012269,-0.151292,0.014773,-1.447134,0.011856,-1.490512,0.005524,-0.969694,0.011873,-1.687568,0.011495
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.655704,0.597757,-0.681949,0.574618,-0.149735,0.66094,-1.337653,0.59089,-0.148708,0.944141,-0.806048,0.624648,-1.461753,0.643591
H3N2,2023,south,3C.2a1b.1a,0.00331,-0.75169,0.003203,-0.78236,0.002961,-2.066652,0.000637,-1.53405,0.002825,-7.73881,8e-06,-3.085117,0.000409,-8.544612,7e-06
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-0.754932,0.017774,-0.739653,0.017206,-0.020959,0.027436,-1.494585,0.016359,-3.048008,0.00508,-0.877126,0.020707,-3.799611,0.004684
