subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.295199,0.131529,-0.349115,0.282274,-0.766878,0.073766,-0.971044,0.138173,-1.43366,0.073975,-1.403535,0.090268,-2.075327,0.083591
H3N2,2020,south,3C.3a,0.004298,-0.258408,0.005105,-0.03355,0.014478,-2.73323,0.000386,-0.886278,0.005626,-3.396313,0.000389,-3.226329,0.000546,-3.943919,0.000483
H3N2,2020,south,3C.3a1,0.519921,-0.251775,0.621606,-3.288682,0.067557,-0.030286,0.697249,-1.012047,0.600137,-0.692655,0.702322,-0.963445,0.634309,-1.504282,0.669576
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-1.596509,0.109128,-0.619567,0.201579,-0.382289,0.180997,-2.216075,0.120426,-1.110276,0.178169,-0.852592,0.232347,-1.639235,0.215788
H3N2,2021,south,3C.2a1b.1b,0.18057,-2.977879,0.027257,-0.652838,0.193849,-1.045646,0.092693,-3.630717,0.029095,-1.814607,0.087582,-1.610987,0.108203,-2.429934,0.097297
H3N2,2021,south,3C.2a1b.2a,0.025343,-0.125308,0.066306,-0.729866,0.02519,-1.921683,0.005418,-0.855175,0.065529,-2.565755,0.0058,-2.742269,0.004899,-3.34126,0.005489
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-0.259502,0.02899,-0.691518,0.013087,-2.159956,0.002134,-0.95102,0.02977,-2.823155,0.002242,-2.847684,0.002205,-3.504892,0.00233
H3N2,2021,south,3C.2a1b.2b,0.145723,-0.146264,0.373353,-0.745734,0.142562,-0.587279,0.118303,-0.891998,0.363171,-1.235285,0.126151,-1.46587,0.100959,-2.053856,0.11437
H3N2,2021,south,3C.3a1,0.424498,-1.159184,0.394967,-0.725607,0.423732,-0.032036,0.600456,-1.88479,0.392008,-0.744942,0.600057,-0.837341,0.551388,-1.526148,0.564726
H3N2,2022,north,3C.2a1b.1a,0.005616,-1.196576,0.002752,-0.733526,0.005472,-2.371487,0.000681,-1.930103,0.002579,-3.085771,0.000655,-3.205304,0.000539,-3.919588,0.000518
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-1.196576,0.009559,-0.672571,0.020202,-2.112926,0.003064,-1.869148,0.009521,-2.82721,0.002945,-2.739166,0.002986,-3.45345,0.002868
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-3.315256,0.004508,-0.62938,0.082778,-0.214955,0.08023,-3.944636,0.004689,-0.993413,0.072317,-0.712267,0.088955,-1.490726,0.080105
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.125466,0.5736,-0.639302,0.429425,-0.069268,0.486282,-0.764768,0.590667,-0.713372,0.50135,-0.594765,0.52418,-1.238869,0.53991
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-0.621891,0.090826,-0.734626,0.101551,-0.789291,0.061572,-1.356517,0.085024,-1.478746,0.060665,-1.627099,0.048567,-2.316554,0.047806
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.692228,0.257808,-0.692304,0.322625,-0.140262,0.358826,-1.384531,0.251774,-0.833363,0.352256,-0.8306,0.32801,-1.523702,0.321698
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-0.059636,0.060947,-0.757817,0.037946,-1.713465,0.009345,-0.817453,0.055746,-2.339304,0.009812,-2.637315,0.006763,-3.263154,0.007095
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-0.280494,0.534508,-0.722402,0.338062,-1.237129,0.196963,-1.002896,0.530536,-1.902482,0.210757,-2.03102,0.160637,-2.696372,0.173054
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-0.362706,0.21881,-0.740091,0.147615,-1.061753,0.10432,-1.102797,0.213376,-1.734431,0.110811,-1.919524,0.079815,-2.592202,0.085357
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.302915,0.212934,-0.685561,0.142898,-1.642493,0.053502,-0.988475,0.219284,-2.310002,0.057125,-2.310577,0.049484,-2.978086,0.053194
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-3.042911,0.033748,-0.628283,0.371425,-0.050565,0.645215,-3.671195,0.036803,-0.821361,0.621307,-0.544815,0.710063,-1.315612,0.688395
H3N2,2023,north,3C.2a1b.1a,0.002165,-3.919224,5.7e-05,-0.734865,0.002077,-2.127015,0.000349,-4.654089,5.3e-05,-2.922385,0.000302,-2.965695,0.000275,-3.761065,0.000238
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-0.141442,0.021176,-0.724812,0.01783,-1.767815,0.004245,-0.866254,0.020031,-2.414963,0.004259,-2.570283,0.003466,-3.217432,0.003482
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-1.01565,0.041378,-0.697028,0.085867,-2.0692,0.014708,-1.712678,0.040244,-2.776597,0.013894,-2.775342,0.013224,-3.482739,0.012507
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-0.41199,0.14196,-0.594438,0.178487,-0.130145,0.191819,-1.006428,0.152984,-0.806591,0.186899,-0.535282,0.23305,-1.211728,0.227342
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-1.419732,0.011318,-0.731957,0.033975,-2.08416,0.005937,-2.151689,0.01063,-2.806289,0.005526,-2.912291,0.004725,-3.63442,0.004403
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.23291,0.096339,-0.659608,0.094878,-0.14497,0.10723,-0.892518,0.09727,-0.805217,0.106186,-0.730834,0.108739,-1.391081,0.107807
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-1.000558,0.006199,-0.72926,0.012269,-0.151292,0.014773,-1.729818,0.005838,-0.858086,0.013964,-0.969694,0.011873,-1.676488,0.011236
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.099836,0.681572,-0.681949,0.574618,-0.149735,0.66094,-0.781785,0.672952,-0.788121,0.668971,-0.806048,0.624648,-1.444435,0.632985
H3N2,2023,south,3C.2a1b.1a,0.00331,-1.114264,0.002047,-0.78236,0.002961,-2.066652,0.000637,-1.896624,0.001785,-2.777873,0.000626,-3.085117,0.000409,-23.221295,0.0
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-1.416546,0.008424,-0.739653,0.017206,-0.020959,0.027436,-2.156199,0.007664,-0.74298,0.026678,-0.877126,0.020707,-14.799802,0.0
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-0.053807,0.099688,-0.669548,0.055905,-1.879422,0.012957,-0.723355,0.097289,-2.502803,0.013906,-2.496121,0.012425,-2.261575,0.043805
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-0.918488,0.353458,-0.647209,0.481252,-0.022968,0.698216,-1.565697,0.352747,-0.726395,0.691677,-0.571547,0.71674,-2.176331,0.401573
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.021515,0.296503,-0.606786,0.171423,-1.095979,0.081682,-0.628301,0.308113,-1.697993,0.089554,-1.532415,0.0938,-1.21393,0.359642
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-1.114264,0.014827,-0.669698,0.024007,-1.865412,0.005644,-1.783962,0.014468,-2.576633,0.005547,-2.482583,0.005409,-5.853427,0.000518
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-1.114264,0.070371,-0.715058,0.10889,-0.584345,0.096442,-1.829322,0.065622,-1.295566,0.094797,-1.352352,0.079495,-8.517412,0.000171
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-1.114264,0.014937,-0.718211,0.023041,-0.958077,0.014087,-1.832476,0.013885,-1.669298,0.013847,-1.737152,0.011484,-9.601493,1.2e-05
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-1.114264,0.002268,-0.709963,0.003528,-0.901918,0.002263,-1.824227,0.002126,-1.613139,0.002224,-1.652197,0.001899,-7.940029,1e-05
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-3.250737,0.001849,-0.725774,0.023968,-0.842976,0.016567,-3.976511,0.001705,-1.619623,0.015253,-1.648879,0.013148,-23.363439,0.0
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-0.180865,0.135629,-0.652847,0.08782,-1.090304,0.044068,-0.833712,0.134595,-1.743814,0.04589,-1.655673,0.044484,-1.207015,0.194269
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-1.404526,0.080662,-0.74257,0.18118,-0.075782,0.356267,-2.147096,0.07786,-0.797395,0.349914,-0.942675,0.28562,-1.664287,0.280224
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.776793,0.016107,-0.672477,0.020714,-0.569325,0.023182,-1.449269,0.016676,-1.266501,0.023332,-1.195265,0.023648,-1.892441,0.023776
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-2.030396,0.003344,-0.666167,0.01516,-0.885401,0.012291,-2.696562,0.003484,-1.626905,0.011834,-1.491518,0.012789,-2.233022,0.0123
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.776793,0.357567,-0.637811,0.476072,-0.454425,0.577296,-1.414604,0.383263,-1.151601,0.581028,-0.975631,0.653947,-1.672807,0.657463
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.035024,0.542321,-0.751709,0.306874,-3.054696,0.030965,-0.786733,0.518717,-3.667959,0.033893,-3.955555,0.023996,-4.568818,0.026236
