subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-0.115581,0.019668,-0.72926,0.012269,-0.151292,0.014773,-0.84484,0.01878,-0.669089,0.020065,-0.969694,0.011873,-1.43114,0.01906
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.162523,0.838283,-0.681949,0.574618,-0.149735,0.66094,-0.844472,0.839228,-0.715242,0.855868,-0.806048,0.624648,-1.430154,0.852253
H3N2,2023,south,3C.2a1b.1a,0.00331,-1.782029,0.000757,-0.78236,0.002961,-2.066652,0.000637,-2.564389,0.000662,-2.649011,0.000548,-3.085117,0.000409,-3.385508,0.000519
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-2.465319,0.002127,-0.739653,0.017206,-0.020959,0.027436,-3.204973,0.001943,-2.887972,0.002403,-0.877126,0.020707,-3.685947,0.002142
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-2.465319,0.006443,-0.669548,0.055905,-1.879422,0.012957,-3.134868,0.006314,-3.311442,0.004765,-2.496121,0.012425,-3.940849,0.005027
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-0.094547,0.580649,-0.647209,0.481252,-0.022968,0.698216,-0.741756,0.581925,-0.522541,0.652379,-0.571547,0.71674,-1.227161,0.638413
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.094547,0.198634,-0.606786,0.171423,-1.095979,0.081682,-0.701333,0.207283,-0.846775,0.161372,-1.532415,0.0938,-1.438482,0.176794
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-2.465319,0.002767,-0.669698,0.024007,-1.865412,0.005644,-3.135018,0.002712,-3.309868,0.00205,-2.482583,0.005409,-3.939855,0.002161
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.591235,0.085563,-0.715058,0.10889,-0.584345,0.096442,-1.306292,0.080126,-1.265325,0.075161,-1.352352,0.079495,-1.985112,0.072445
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.591235,0.018162,-0.718211,0.023041,-0.958077,0.014087,-1.309446,0.016954,-1.324677,0.015035,-1.737152,0.011484,-2.032668,0.014663
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.591235,0.002758,-0.709963,0.003528,-0.901918,0.002263,-1.301198,0.002596,-1.31667,0.002301,-1.652197,0.001899,-2.018466,0.002258
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.044507,0.032887,-0.725774,0.023968,-0.842976,0.016567,-0.770281,0.030469,-0.761269,0.027682,-1.648879,0.013148,-1.481088,0.026681
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-0.525462,0.069253,-0.652847,0.08782,-1.090304,0.044068,-1.178309,0.069015,-1.276939,0.056304,-1.655673,0.044484,-1.914902,0.058896
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-2.32174,0.035056,-0.74257,0.18118,-0.075782,0.356267,-3.06431,0.033862,-2.82534,0.048206,-0.942675,0.28562,-3.611163,0.0429
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.884134,0.015733,-0.672477,0.020714,-0.569325,0.023182,-1.55661,0.016301,-1.555427,0.018295,-1.195265,0.023648,-2.233321,0.018137
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.884134,0.011442,-0.666167,0.01516,-0.885401,0.012291,-1.550301,0.01193,-1.607168,0.012635,-1.491518,0.012789,-2.265782,0.012769
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.884134,0.34928,-0.637811,0.476072,-0.454425,0.577296,-1.521945,0.374641,-1.532265,0.415665,-0.975631,0.653947,-2.181132,0.424203
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.037217,0.588488,-0.751709,0.306874,-3.054696,0.030965,-0.788926,0.563267,-1.011959,0.505199,-3.955555,0.023996,-1.687524,0.501992
